"","PTTAX","VTSMX","AGTHX","VFINX","VBMFX"
"1",0.00186739201175069,-0.0176527677006156,-0.0175849983818697,-0.0182249508735244,0.00275233035866278
"2",0.00373478402350137,-0.027158052808398,-0.0295428332067288,-0.0269687145133408,0.00642200733218791
"3",0.00466858248696544,-0.0155189017672045,-0.0192262623573461,-0.0153279107359377,0.00642200733218791
"4",0.00373478402350137,0.00174588479259963,-0.00328260959910671,0.00226490299780719,0.00366967697352496
"5",0.00466858248696544,-0.00640151689076223,-0.0100820773511205,-0.00616283061035299,0.00642200733218791
"6",0.00560227849284069,-0.0139669772039589,-0.0185228907267647,-0.0142218193887955,0.00825689423796315
"7",0.00466858248696544,-0.0159068829080158,-0.0192262623573461,-0.0166447401551619,0.00825689423796315
"8",0.00746967050459138,-0.0213384772878013,-0.0232122163709829,-0.0223334513942943,0.0100917811437384
"9",0.0130719489974321,-0.0312318244458662,-0.0307151374017321,-0.0313405963332489,0.0146789015701511
"10",0.0102707585222173,-0.0180407488414269,-0.0171161474656019,-0.0183303199095655,0.0100917811437384
"11",0.0140055425457187,-0.0172647865598041,-0.0147714029953388,-0.0168027524182589,0.0119265712114881
"12",0.0102707585222173,-0.0128031146909955,-0.00750292103074919,-0.0120622028451006,0.00917433769085069
"13",0.0112044545280927,0.00271578707620877,0.00656502868585421,0.0030549698187549,0.00825689423796315
"14",0.015873037015058,-0.0021338659334111,0.00586165705527282,-0.00247564657535132,0.0119265712114881
"15",0.0149393410091828,0.0021338659334111,0.00961311757064732,0.000105286454112077,0.0110092245966259
"16",0.015873037015058,-0.0096993262466076,0,-0.0132736632282837,0.0110092245966259
"17",0.0186741250326841,-0.0232783829918582,-0.0145369911452306,-0.0265473209511052,0.0155963450230386
"18",0.0168067330209334,-0.0139669772039589,-0.00633061683574604,-0.0171715027534383,0.0137614581172633
"19",0.0212918139665268,-0.027158052808398,-0.0112544631942777,-0.0299183978779836,0.0202876631648099
"20",0.0194229875485342,-0.0155189017672045,-0.00140682490931675,-0.0173295150165356,0.0193684766274647
"21",0.0156854371701379,-0.000775962281622796,0.00984755663680694,-0.00316042694218695,0.0147726407787636
"22",0.0175542635881305,-0.0046556320981626,0.0049237919264291,-0.00700554065835666,0.0156918273161089
"23",0.0138167132097341,0.00640157757286562,0.0145369094970764,0.00342372015393432,0.0138533574033928
"24",0.0110134735827453,0.00329780935584537,0.00961311757064732,0.000263298717209296,0.00741914848000123
"25",0.00914474962234137,-0.00135790365178831,0.00445483214595588,-0.00395048825767273,0.00741914848000123
"26",0.00727592320434878,0.00872940373563076,0.0143023887827628,0.00668943355023335,0.00558077540531068
"27",0.00727592320434878,0.00911738487644209,0.0150058420614984,0.00700545807642763,0.00558077540531068
"28",0.00634161245294139,0.0192046922638612,0.0253223584787784,0.0169607591758942,0.00558077540531068
"29",0.00540709678635638,0.0238603243620238,0.0330598002238411,0.0212272774652233,0.00374249916864548
"30",0.000735133198963637,0.0254122489252693,0.0330598002238411,0.0229655004466829,6.57530192643636e-05
"31",0.00353827036836379,0.0259941700680672,0.0342321044188443,0.0227021191475446,0.0028233126313002
"32",0.00353827036836379,0.0252182077864444,0.0368112607392156,0.0218066832905558,0.000984939556609641
"33",0.00260385715936759,0.0314257846752203,0.0445485936200732,0.0281800923145948,0.000984939556609641
"34",0.00634161245294139,0.0310378642165122,0.0426729177944885,0.0278640622829386,0.00374249916864548
"35",0.0110134735827453,0.0335596303812637,0.045486485964968,0.0307083821170023,0.00741914848000123
"36",0.0119478867917415,0.0333656903792773,0.0478311215710259,0.0300763275591516,0.00833843185537204
"37",0.0100791628313378,0.0322017469568431,0.0475966825048663,0.0287594981399274,0.00466168570599075
